tradeDate,open,high,low,close,volume
2013/7/10,13830,13860,13815,13850,172
2013/7/11,13940,13960,13890,13950,158
2013/7/12,13905,13905,13865,13875,84
2013/7/15,13900,13905,13870,13890,66
2013/7/16,13880,13890,13875,13890,12
2013/7/17,13880,13900,13880,13880,42
2013/7/18,13950,13965,13930,13945,254
2013/7/19,13995,14000,13910,13920,190
2013/7/22,13950,13950,13950,13950,6
2013/7/23,13880,13890,13850,13860,84
2013/7/24,13865,13865,13840,13845,128
2013/7/25,13865,13865,13840,13865,122
2013/7/26,13855,13865,13840,13845,78
2013/7/29,13860,13885,13825,13860,86
2013/7/30,13760,13785,13750,13780,90
2013/7/31,13820,13825,13810,13825,138
2013/8/1,13800,13875,13800,13860,320
2013/8/2,13905,13905,13850,13865,284
2013/8/5,13890,13920,13890,13920,78
2013/8/6,13985,14010,13975,14010,100
2013/8/7,13910,13950,13910,13945,148
2013/8/8,14050,14125,14050,14125,52
2013/8/9,14170,14250,14135,14250,138
2013/8/12,14500,14500,14290,14390,392
2013/8/13,14260,14370,14260,14370,278
2013/8/14,14320,14320,14230,14230,78
2013/8/15,14500,14630,14500,14620,84
2013/8/16,14505,14850,14505,14850,154
2013/8/19,15050,15120,14980,14980,108
2013/8/20,14795,14860,14640,14685,176
2013/8/21,14695,14720,14630,14715,206
2013/8/22,14685,14825,14625,14720,228
2013/8/23,14800,14800,14680,14700,74
2013/8/26,14915,14955,14905,14930,96
2013/8/27,14855,14875,14850,14850,172
2013/8/28,14815,14850,14800,14800,150
2013/8/29,14780,14780,14770,14780,28
2013/8/30,14670,14670,14605,14605,402
2013/9/2,14600,14650,14600,14640,480
2013/9/3,14750,14750,14595,14605,528
2013/9/4,14500,14500,14445,14450,308
2013/9/5,14400,14500,14400,14410,266
2013/9/6,14310,14310,14275,14310,524
2013/9/9,14465,14490,14450,14485,500
2013/9/10,14500,14500,14390,14395,1178
2013/9/11,14400,14425,14370,14405,1420
2013/9/12,14385,14410,14250,14260,1362
2013/9/13,14265,14365,14265,14365,746
2013/9/16,14115,14115,13805,13850,1030
2013/9/17,14000,14060,13915,13975,3604
2013/9/18,13950,14040,13935,14040,1298
2013/9/23,14050,14215,13970,14130,3210
2013/9/24,14100,14195,14100,14145,1338
2013/9/25,14105,14155,14045,14125,1444
2013/9/26,14110,14135,14080,14135,890
2013/9/27,14100,14130,14085,14100,686
2013/9/30,14125,14150,14115,14120,438
2013/10/8,14050,14080,14025,14055,492
2013/10/9,14095,14155,14085,14095,420
2013/10/10,14050,14125,14020,14125,102
2013/10/11,14140,14180,14110,14145,1218
2013/10/14,14145,14420,14100,14420,876
2013/10/15,14300,14300,14230,14235,438
2013/10/16,14220,14285,14190,14220,1202
2013/10/17,14295,14350,14295,14315,384
2013/10/18,14350,14420,14320,14380,1356
2013/10/21,14405,14470,14360,14455,1402
2013/10/22,14465,14500,14435,14490,1924
2013/10/23,14550,14550,14330,14430,1242
2013/10/24,14400,14405,14330,14390,680
2013/10/25,14390,14425,14280,14320,696
2013/10/28,14425,14495,14415,14465,832
2013/10/29,14445,14480,14400,14480,1618
2013/10/30,14400,14530,14400,14470,650
2013/10/31,14430,14430,14005,14375,1490
2013/11/1,14315,14475,14315,14425,558
2013/11/4,14420,14440,14390,14420,1038
2013/11/5,14365,14365,14305,14330,1084
2013/11/6,14350,14350,14305,14330,744
2013/11/7,14355,14370,14355,14360,522
2013/11/8,14350,14355,14290,14310,410
2013/11/11,14390,14390,14260,14265,796
2013/11/12,14235,14235,14150,14160,768
2013/11/13,14120,14130,14050,14070,872
2013/11/14,14090,14150,14090,14120,1746
2013/11/15,14120,14135,14050,14075,1078
2013/11/18,14115,14115,14045,14045,382
2013/11/19,14005,14010,13905,13910,1768
