tradeDate,open,high,low,close,volume
1997/9/5,14600,14600,14500,14500,204
1997/9/8,14520,14520,14500,14500,262
1997/9/9,14460,14590,14460,14570,590
1997/9/10,14600,14690,14580,14650,632
1997/9/11,14700,14750,14700,14750,724
1997/9/12,14580,14740,14580,14740,552
1997/9/15,14600,14660,14600,14620,210
1997/9/16,14650,14800,14650,14750,500
1997/9/17,14680,14700,14670,14700,140
1997/9/18,14650,14750,14650,14750,310
1997/9/19,14850,14870,14850,14870,64
1997/9/22,14850,14930,14830,14930,310
1997/9/23,14950,15000,14900,14900,462
1997/9/24,14930,14930,14860,14900,644
1997/9/25,14850,14850,14800,14820,428
1997/9/26,14800,14820,14730,14750,404
1997/9/29,14800,14850,14750,14780,390
1997/9/30,14780,14800,14780,14800,300
1997/10/6,14850,14850,14770,14780,296
1997/10/7,14700,14760,14700,14700,180
1997/10/8,14720,14720,14700,14710,542
1997/10/9,14680,14680,14600,14600,270
1997/10/10,14730,14730,14700,14700,310
1997/10/13,14730,14730,14700,14700,138
1997/10/17,14750,14760,14750,14750,180
1997/10/20,14700,14700,14700,14700,20
1997/10/22,14500,14500,14500,14500,12
1997/10/23,14300,14300,14120,14120,70
1997/10/27,13950,13960,13800,13800,208
1997/10/29,14080,14080,14080,14080,50
1997/10/30,14000,14050,14000,14050,122
1997/10/31,14010,14070,14010,14070,90
1997/11/3,13930,13930,13930,13930,4
1997/11/4,14050,14050,14050,14050,2
1997/11/5,14100,14200,14100,14200,80
1997/11/6,13910,14210,13900,14180,162
1997/11/7,14250,14350,14200,14350,204
1997/11/10,14350,14360,14350,14360,162
1997/11/11,14200,14350,14200,14350,36
1997/11/12,14400,14400,14330,14330,262
1997/11/13,14250,14290,14240,14260,192
1997/11/14,14100,14350,14100,14350,230
1997/11/17,14500,14600,14500,14600,100
1997/11/18,14510,14550,14510,14550,40
1997/11/19,14350,14350,14350,14350,72
1997/11/20,14460,14460,14460,14460,32
1997/11/21,14400,14400,14400,14400,40
1997/11/24,14320,14320,14320,14320,10
1997/11/25,14360,14390,14360,14390,50
1997/11/28,14400,14400,14400,14400,80
1997/12/1,14330,14330,14310,14310,316
1997/12/2,14220,14220,14210,14220,124
1997/12/3,14200,14200,14170,14200,196
1997/12/4,14300,14330,14300,14310,262
1997/12/5,14300,14330,14100,14310,374
1997/12/8,14200,14250,14150,14180,364
1997/12/9,14230,14230,14000,14100,296
1997/12/10,14080,14170,14080,14170,226
1997/12/11,14150,14190,14120,14150,494
1997/12/12,14100,14160,14100,14150,256
1997/12/16,13950,13950,13920,13940,240
1997/12/17,14000,14000,14000,14000,200
1997/12/18,14010,14010,13950,14010,372
1997/12/19,14000,14000,14000,14000,10
1997/12/22,13950,13960,13850,13850,174
1997/12/23,13780,13780,13650,13650,628
1997/12/24,13690,13690,13600,13600,230
1997/12/25,13600,13600,13550,13600,320
1997/12/26,13510,13620,13510,13620,174
1997/12/29,13560,13580,13560,13580,150
1997/12/30,13590,13750,13590,13750,16
1998/1/5,14000,14050,14000,14020,262
1998/1/6,13770,13850,13770,13850,262
1998/1/7,13750,13800,13750,13800,50
1998/1/8,13350,13950,13350,13950,44
1998/1/9,13750,13850,13750,13850,30
1998/1/12,13750,13860,13750,13800,320
1998/1/13,13820,13860,13820,13860,160
1998/1/14,13880,13880,13880,13880,80
1998/1/16,14000,14200,14000,14200,146
1998/1/21,14200,14200,14200,14200,160
1998/1/22,14200,14350,14200,14350,72
1998/1/23,14200,14400,14200,14400,202
1998/2/4,14000,14100,14000,14100,100
1998/2/5,14120,14150,14120,14150,120
1998/2/6,14120,14120,14120,14120,80
1998/2/9,14060,14150,14020,14020,90
1998/2/10,14030,14060,14020,14060,560
1998/2/11,14040,14040,14020,14020,180
1998/2/12,14050,14050,14010,14020,300
1998/2/13,14000,14050,14000,14050,600
1998/2/16,13910,13910,13910,13910,20
1998/2/18,14010,14020,14010,14020,80
1998/2/19,13960,13990,13960,13990,280
1998/2/20,14000,14000,13870,13950,474
1998/2/23,13810,13850,13810,13850,110
1998/2/24,13780,13840,13780,13840,214
1998/2/25,13800,13950,13800,13950,400
1998/2/26,13900,13950,13900,13950,220
1998/2/27,14000,14030,13950,13950,220
1998/3/2,13960,13980,13930,13950,150
1998/3/3,14020,14150,14020,14150,170
1998/3/4,14100,14130,14100,14120,220
1998/3/5,14050,14060,14030,14030,284
1998/3/6,14100,14100,13900,13900,212
1998/3/9,13900,13900,13880,13900,300
1998/3/10,13860,13900,13860,13900,200
1998/3/11,14000,14000,14000,14000,240
1998/3/12,13900,14100,13850,14100,452
1998/3/13,14050,14050,14050,14050,20
1998/3/16,14000,14000,14000,14000,400
1998/3/17,14030,14050,14020,14020,310
1998/3/18,13970,14000,13970,13980,220
1998/3/19,13800,13900,13800,13900,200
1998/3/20,13900,13960,13900,13960,400
1998/3/23,14000,14000,13900,14000,700
1998/3/24,13970,14000,13970,13970,380
1998/3/25,13900,13950,13850,13900,400
1998/3/26,13900,13950,13900,13930,400
1998/3/27,13900,13900,13900,13900,400
1998/3/30,13900,13900,13860,13860,400
1998/3/31,13850,13860,13850,13850,400
1998/4/1,13880,13880,13880,13880,400
1998/4/2,13820,13830,13810,13820,400
1998/4/3,13800,13800,13780,13800,480
1998/4/6,13700,13720,13700,13720,400
1998/4/7,13780,13800,13780,13800,400
1998/4/8,13820,13820,13800,13800,200
1998/4/9,13900,13900,13850,13880,440
1998/4/10,13950,13950,13950,13950,400
1998/4/13,13900,13950,13900,13950,500
1998/4/14,13930,13930,13930,13930,200
1998/4/24,13950,13950,13950,13950,40
1998/4/27,13950,13950,13950,13950,80
1998/4/28,13950,13950,13940,13940,20
1998/5/4,14180,14180,14020,14020,164
1998/5/6,13950,14000,13950,14000,164
1998/5/7,13950,13950,13950,13950,16
1998/5/13,13950,13950,13950,13950,100
1998/5/14,13900,13900,13900,13900,62
1998/5/18,13850,13850,13850,13850,60
1998/5/28,13850,13850,13850,13850,120
1998/6/1,13800,13800,13800,13800,96
1998/6/2,13750,13750,13750,13750,200
1998/6/5,13730,13730,13710,13710,200
1998/6/9,13650,13750,13650,13750,400
1998/6/10,13650,13650,13640,13650,180
1998/6/11,13650,13650,13600,13600,220
1998/6/12,13610,13610,13600,13600,100
1998/6/15,13550,13550,13550,13550,120
1998/6/16,13500,13500,13500,13500,4
1998/6/17,13400,13400,13400,13400,20
1998/6/18,13500,13500,13450,13500,150
1998/6/19,13400,13400,13400,13400,40
1998/6/22,13300,13300,13200,13200,264
1998/6/23,13100,13100,13100,13100,60
1998/6/24,13120,13120,13050,13050,272
1998/6/25,12880,12950,12880,12930,180
1998/6/26,12900,12980,12900,12980,290
1998/6/29,12980,12980,12920,12950,286
1998/6/30,12880,12980,12880,12980,296
1998/7/1,13000,13000,13000,13000,20
1998/7/2,13050,13100,13050,13080,152
1998/7/3,13100,13100,13010,13010,70
1998/7/7,12900,12900,12870,12870,60
1998/7/8,12900,12910,12800,12800,144
1998/7/9,12860,12860,12800,12800,108
1998/7/10,12730,12800,12730,12800,60
1998/7/14,12800,12850,12800,12850,22
1998/7/15,12750,12850,12750,12850,70
1998/7/16,12900,12900,12900,12900,40
1998/7/20,12950,12950,12950,12950,40
1998/7/21,13000,13000,13000,13000,60
1998/7/22,12870,12870,12870,12870,20
1998/7/23,12910,12940,12910,12940,20
1998/7/24,12950,13000,12950,12960,130
1998/7/27,13050,13100,13050,13100,30
1998/7/30,13300,13300,13250,13250,120
1998/7/31,13050,13050,13050,13050,10
1998/8/4,13060,13060,13060,13060,62
1998/8/5,12910,12910,12910,12910,20
1998/8/6,13150,13150,13010,13010,122
1998/8/11,13050,13050,13050,13050,60
1998/8/14,13000,13000,13000,13000,20
1998/8/24,12900,12900,12900,12900,20
1998/8/25,13010,13010,13010,13010,10
1998/8/27,13000,13000,13000,13000,40
1998/8/31,13020,13020,13020,13020,40
1998/9/2,13080,13080,13080,13080,60
1998/9/3,13120,13120,13120,13120,60
1998/9/8,13020,13020,13020,13020,20
